T_in,pres_in,qv_in,qc_in,L,Cp,T_out,qv_out,qc_out,delta T,delta qv,delta qc
198.67251791992246,34778.75334901112,4.2780460935881884e-08,1.000086359305295,2500000.0,1004.5,198.67249659972614,5.134691581504511e-08,1.0000863507388402,2.132019631062576e-05,-8.566454879163228e-09,8.566454878788932e-09
293.6535254292663,73662.5630942385,0.000214358867829625,1.00008751081308,2500000.0,1004.5,293.6802852693225,0.0002036067640950507,1.0000982629168145,-0.02675984005617238,1.075210373457431e-05,-1.0752103734468221e-05
303.5671114251999,20011.69162445264,0.00016436316164458004,1.0000886623221907,2500000.0,1004.5,300.60807151716085,0.0013533053966946834,0.9988997200871407,2.959039908039074,-0.0011889422350501032,0.0011889422350500611
274.54996207954696,30709.434076005786,2.4209916188094115e-05,1.0000898138326275,2500000.0,1004.5,274.26954930744444,0.00013687976801889153,0.9999771439807967,0.28041277210252247,-0.00011266985183079742,0.00011266985183078226
202.26529468797105,67194.01575499025,1.5386152718031307e-08,1.0000909653443901,2500000.0,1004.5,202.26523371972007,3.988319596525088e-08,1.0000909408473468,6.096825097756664e-05,-2.4497043247219574e-08,2.4497043282778463e-08
287.4011185760618,50134.20717152071,0.00018666569096832244,1.0000921168574783,2500000.0,1004.5,287.36425397352065,0.00020147788826934302,1.0000773046601774,0.03686460254112944,-1.481219730102058e-05,1.4812197300928531e-05
209.91962384206286,13384.194349797595,1.548738291773447e-07,1.0000932683718926,2500000.0,1004.5,209.9185601526688,5.822642277132436e-07,1.000092840981494,0.0010636893940727532,-4.2739039853589893e-07,4.273903986273808e-07
200.23123711054697,38471.69873212371,7.869853926049572e-08,1.0000944198876327,2500000.0,1004.5,200.23129748567214,5.4439813961278746e-08,1.000094444146358,-6.037512517309551e-05,2.4258725299216977e-08,-2.425872525080308e-08
217.1449049504517,61663.406823832716,3.287860133189094e-07,1.0000955714046988,2500000.0,1004.5,217.14492083651243,3.2240299412033674e-07,1.000095577787718,-1.5886060737102525e-05,6.383019198572661e-09,-6.383019224287523e-09
259.7782480364324,27815.964198592883,2.8832461278757752e-06,1.0000967229230906,2500000.0,1004.5,259.6638069331367,4.886568143208227e-05,1.0000507404877863,0.11444110329568957,-4.5982435304206494e-05,4.598243530429258e-05
278.8023641586108,40857.387139785205,0.00017857643169253757,1.0000978744428084,2500000.0,1004.5,278.90111718801467,0.0001388974644780734,1.000137553410023,-0.0987530294038379,3.967896721446417e-05,-3.9678967214573646e-05
221.80963808282385,7287.434759060022,6.051328511610671e-06,1.000099025963852,2500000.0,1004.5,221.81290034103162,4.740553163733264e-06,1.0001003367391998,-0.003262258207769264,1.3107753478774065e-06,-1.310775347818094e-06
223.70844411450167,70079.82916028301,4.472557192197071e-07,1.0001001774862215,2500000.0,1004.5,223.70803439568243,6.11880740793736e-07,1.0001000128611999,0.0004097188192417889,-1.6462502157402888e-07,1.6462502161473935e-07
190.59928944218802,93295.59634660692,1.2940900453535088e-09,1.0001013290099168,2500000.0,1004.5,190.59927777326934,5.9826615711883424e-09,1.0001013243213452,1.1668918688201302e-05,-4.688571525834834e-09,4.688571531019647e-09
288.28420203477333,11251.799033965866,0.0004169996479817068,1.0001024805349379,2500000.0,1004.5,286.9538694796455,0.0009515272686320756,0.9995679529142876,1.330332555127825,-0.0005345276206503689,0.0005345276206503158
199.71218837966373,68102.97334915558,3.261073719239407e-08,1.000103632061285,2500000.0,1004.5,199.71219718454387,2.9072936351926732e-08,1.000103635599086,-8.804880138768567e-06,3.5378008404673375e-09,-3.537800941089131e-09
243.71799793845486,31707.21615683735,3.5739674733240524e-06,1.000104783588958,2500000.0,1004.5,243.70064157016506,1.0547756252164863e-05,1.0000978098001791,0.017356368289796364,-6.973788778840811e-06,6.973788778896761e-06
268.41418625613096,35871.00431953938,7.103992505731118e-05,1.0001059351179569,2500000.0,1004.5,268.40541221911417,7.456533313065772e-05,1.0001024097098836,0.008774037016792136,-3.525408073346535e-06,3.5254080732460835e-06
268.15043610207897,32780.60102390523,0.0001019505808621179,1.0001070866482815,2500000.0,1004.5,268.20510636626824,7.998406871087774e-05,1.0001290531604328,-0.054670264189269346,2.196651215124016e-05,-2.1966512151250228e-05
271.3857863034144,37862.33434596189,9.368914131547877e-05,1.0001082381799322,2500000.0,1004.5,271.3994869765613,8.818421084505822e-05,1.0001137431104026,-0.013700673146900044,5.504930470420555e-06,-5.504930470356939e-06
283.79316865500334,65638.05977568083,7.416992530420437e-05,1.0001093897129085,2500000.0,1004.5,283.67564454684424,0.00012139111196252529,1.0000621685262503,0.11752410815910252,-4.722118665832092e-05,4.722118665823061e-05
298.14520945686746,62633.21801219274,0.0003386706515115343,1.0001105412472109,2500000.0,1004.5,298.20536470389374,0.0003145002732563799,1.000134711625466,-0.06015524702627317,2.4170378255154365e-05,-2.4170378255083946e-05
239.5644907730418,59550.53771178101,1.8698436639963945e-06,1.0001116927828393,2500000.0,1004.5,239.55974148199144,3.7781088080323593e-06,1.0001097845176952,0.004749291050359261,-1.908265144035965e-06,1.9082651441237886e-06
252.85414056105208,55899.61040063032,2.0275486678395556e-05,1.0001128443197933,2500000.0,1004.5,252.87072896983162,1.3610264030778996e-05,1.0001195095424409,-0.016588408779540487,6.66522264761656e-06,-6.665222647583846e-06
319.88142105797516,42809.35418658707,0.0005530878745352456,1.0001139958580734,2500000.0,1004.5,317.46276041883317,0.0015249057193424897,0.9991421780132661,2.41866063914199,-0.000971817844807244,0.0009718178448072656
222.3437760119863,46438.139249457934,6.532339251245127e-08,1.0001151473976793,2500000.0,1004.5,222.34197015909538,7.909150840855144e-07,1.0001144218059876,0.0018058528909250526,-7.255916915730631e-07,7.255916916193428e-07
249.84694422963105,37323.00170168858,1.2482568587479769e-05,1.0001162989386112,2500000.0,1004.5,249.83901822049438,1.5667239058592818e-05,1.00011311426814,0.007926009136667744,-3.1846704711130487e-06,3.184670471112483e-06
190.42985551760614,82197.98805614047,5.80264529790417e-09,1.0001174504808688,2500000.0,1004.5,190.42985469051297,6.1349713356070565e-09,1.0001174501485428,8.270931743936671e-07,-3.323260377028863e-10,3.3232594454091213e-10
259.3398961751825,78182.56567021665,1.6477771760954333e-05,1.0001186020244524,2500000.0,1004.5,259.3391568511906,1.6774832140916953e-05,1.0001183049640723,0.000739323991922447,-2.9706037996262037e-07,2.970603800722671e-07
316.32856858998224,18302.499255810417,0.00028945079483968855,1.000119753569362,2500000.0,1004.5,309.63740948703276,0.0029779585224047867,0.9974312458417969,6.691159102949484,-0.002688507727565098,0.002688507727565126
279.2235632710668,41647.844526982764,3.639081753446237e-05,1.0001209051155973,2500000.0,1004.5,278.9649668463991,0.00014029486096593687,1.0000170010721658,0.25859642466770083,-0.0001039040434314745,0.00010390404343141313
