T_in,pres_in,qv_in,qc_i,L,Cp,T_out,qv_out,qc_out,delta T,delta qv,delta qc
321.36914628048294,68250.83781469478,0.0015020282016005488,0.0004867717762163354,2500000.0,1004.5,322.54316425484836,0.0010303077795005262,0.0009584921983163579,-1.1740179743654267,0.0004717204221000226,-0.00047172042210002254
228.03036237504028,13643.19473456257,3.927293887876189e-06,0.0005895355913394706,2500000.0,1004.5,228.02754200466435,5.0605187049278045e-06,0.000588402366522419,0.00282037037592886,-1.1332248170516158e-06,1.1332248170516437e-06
267.63051818830127,55659.64746086633,4.825856036635361e-06,0.0014063312142535518,2500000.0,1004.5,267.5298321429019,4.528150907809085e-05,0.0013658755612120962,0.10068604539935677,-4.0455653041455484e-05,4.045565304145555e-05
296.46721278585716,80082.85463908745,7.476669927412135e-05,0.0019293382279338784,2500000.0,1004.5,296.0998277327205,0.0002223820136244463,0.0017817229135835535,0.36738505313667247,-0.00014761531435032493,0.00014761531435032488
284.43553622057993,87099.72060894972,0.00012359224886331088,0.0020902566282688475,2500000.0,1004.5,284.50553325015426,9.546744238034346e-05,0.0021183814347518148,-0.06999702957432419,2.812480648296742e-05,-2.8124806482967245e-05
297.96312418830496,52222.32733323757,0.00038258570694483965,0.0007553437948912012,2500000.0,1004.5,297.98658726302125,0.0003731582435238329,0.0007647712583122079,-0.02346307471628961,9.427463421006759e-06,-9.427463421006759e-06
253.9294897979613,2828.4470012228066,0.00019816803362779757,0.004746098596154756,2500000.0,1004.5,253.68807779002003,0.00029516737841860785,0.004649099251363946,0.24141200794127826,-9.699934479081028e-05,9.699934479081001e-05
289.08615700943807,9820.501932332583,0.0001359702492542453,0.0029680129628322266,2500000.0,1004.5,286.5671508035704,0.0011481069427718646,0.0019558762693146076,2.5190062058676403,-0.0010121366935176193,0.001012136693517619
220.4048706186955,82588.73865274692,2.9622673379347967e-07,0.004831149614267129,2500000.0,1004.5,220.40472335664822,3.553966243879997e-07,0.004831090444376534,0.00014726204727821823,-5.916989059452003e-08,5.916989059481792e-08
210.3211554089482,15788.546074501639,9.82784100508036e-08,0.001023273393988573,2500000.0,1004.5,210.32010203961778,5.215222070138694e-07,0.0010228501501916099,0.0010533693304068947,-4.232437969630658e-07,4.2324379696313287e-07
281.60395402044145,78409.80226228564,3.9058897942999495e-05,0.0019173565856912655,2500000.0,1004.5,281.4828853562823,8.77042872021599e-05,0.001868711196432105,0.12106866415916784,-4.86453892591604e-05,4.864538925916043e-05
205.66119538713966,34549.33694924318,1.861130117615042e-08,0.0028294861214449326,2500000.0,1004.5,205.6609334454578,1.238594689423738e-07,0.0028293808732771666,0.0002619416818561149,-1.052481677662234e-07,1.0524816776609491e-07
301.3057941495605,72362.42334395756,0.0002994022845392331,0.002305753563809956,2500000.0,1004.5,301.234805047234,0.00032792570585402016,0.0022772301424951688,0.07098910232650724,-2.8523421314787065e-05,2.8523421314787228e-05
217.3515688910637,99105.42135948589,3.832877034975044e-08,0.000902783620459135,2500000.0,1004.5,217.35115227930558,2.057233747600327e-07,0.0009026162258547248,0.0004166117581121398,-1.6739460441028226e-07,1.6739460441026442e-07
199.64738834674543,38426.164781231506,6.411114290020913e-08,0.004808375807834468,2500000.0,1004.5,199.6474205372263,5.117700768503574e-08,0.004808388741969683,-3.219048087998999e-05,1.293413521517339e-08,-1.293413521511605e-08
268.09561207104855,85826.25541895656,1.5807521621807918e-05,0.0004243860023451407,2500000.0,1004.5,268.0592439863491,3.0420218054048894e-05,0.0004097733059128997,0.03636808469946118,-1.4612696432240976e-05,1.461269643224098e-05
219.78781613495966,20728.159236098752,5.376720499153325e-07,0.0032321367332450238,2500000.0,1004.5,219.78587640789073,1.3170543862155307e-06,0.0032313573509087238,0.001939727068929642,-7.793823363001982e-07,7.793823363000038e-07
236.20506389989342,3114.1796535143285,2.1509545758580716e-05,0.0031863173161552176,2500000.0,1004.5,236.1295191536604,5.186342479500502e-05,0.0031559634371187933,0.07554474623302099,-3.0353879036424304e-05,3.035387903642427e-05
203.75291421960847,75942.92816940504,5.538761614112945e-08,0.000533902446264396,2500000.0,1004.5,203.7529448172597,4.309347987257728e-08,0.0005339147404006646,-3.0597651232255885e-05,1.2294136268552168e-08,-1.2294136268590529e-08
253.88446345137226,58532.03002048409,6.719355769373036e-06,0.000633779692863134,2500000.0,1004.5,253.86584033050661,1.4202125733189006e-05,0.000626296922899318,0.018623120865640885,-7.48276996381597e-06,7.482769963815966e-06
272.5010265187131,29438.820763099182,0.00015231732719899418,0.004695510522404018,2500000.0,1004.5,272.5737565417745,0.00012309440393292975,0.004724733445670082,-0.07273002306141052,2.922292326606443e-05,-2.922292326606405e-05
256.0604772669618,93892.83789594653,5.1097204569947056e-06,0.002589613559547787,2500000.0,1004.5,256.04669606959993,1.0647005556998051e-05,0.0025840762744477838,0.01378119736187955,-5.537285100003346e-06,5.537285100003404e-06
198.40847946779857,39392.133034488696,6.689441707172522e-09,0.004651619822713781,2500000.0,1004.5,198.4083859924273,4.42478458819413e-08,0.004651582264309606,9.347537127268879e-05,-3.755840417476878e-08,3.755840417493661e-08
190.39210295081122,64533.77187008916,2.5930616753040594e-09,0.0011670441946766597,2500000.0,1004.5,190.39209043417378,7.622246603417964e-09,0.0011670391654917316,1.2516637440285194e-05,-5.0291849281139046e-09,5.02918492809902e-09
224.52887434394248,44968.56395127409,2.4373825841108205e-07,0.0031874668461837155,2500000.0,1004.5,224.52687898578705,1.0454731652628559e-06,0.0031866651112768636,0.0019953581554261746,-8.017349068517739e-07,8.017349068518802e-07
305.1504056130127,16512.00697174663,0.002513048438425503,0.003435718077028207,2500000.0,1004.5,306.93503570676324,0.0017959840667565318,0.004152782448697178,-1.7846300937505362,0.0007170643716689711,-0.0007170643716689711
199.95881890392752,47368.58761890201,2.5042166009097892e-08,0.004663802038776723,2500000.0,1004.5,199.95877442545614,4.291361580557405e-08,0.004663784167326926,4.447847138067118e-05,-1.7871449796476157e-08,1.7871449796598438e-08
266.90273248728596,8637.486445326107,0.00011071529484540447,0.0007659779790412147,2500000.0,1004.5,266.49103219515604,0.00027613647222319665,0.0006005568016634225,0.41170029212992176,-0.00016542117737779218,0.00016542117737779216
289.5836378656493,46976.97091169936,6.130710839546622e-05,0.0011318032977756481,2500000.0,1004.5,289.1205062337667,0.00024739339808587134,0.000945717008085243,0.4631316318825611,-0.00018608628969040512,0.00018608628969040515
278.0223982438996,56084.89367355999,8.403250805185457e-05,0.0021274176647400546,2500000.0,1004.5,277.99302878886954,9.583315508294451e-05,0.0021156170177089647,0.029369455030064273,-1.1800647031089936e-05,1.180064703108991e-05
254.45784402365842,15749.32532541137,3.202764046408988e-05,0.004349345873856264,2500000.0,1004.5,254.3995913683961,5.5433557348496425e-05,0.004325939956971858,0.05825265526232215,-2.3405916884406544e-05,2.340591688440672e-05
213.75125283503272,46433.1107056873,8.916713454947496e-08,0.0031207230076296826,2500000.0,1004.5,213.75077874030706,2.796583953242504e-07,0.0031205325163689078,0.0004740947256607342,-1.9049126077477545e-07,1.9049126077485407e-07
284.29626914122304,92412.9846805768,8.027803185584661e-05,0.0002678737987536956,2500000.0,1004.5,284.2741884992054,8.915003381852701e-05,0.0002590017967910152,0.022080642017613172,-8.872001962680404e-06,8.87200196268039e-06
214.416816848846,85798.66325014416,5.049661130935882e-08,0.003958073928814582,2500000.0,1004.5,214.41653228147337,1.6483578163470186e-07,0.003957959589644257,0.0002845673726312725,-1.1433917032534304e-07,1.1433917032534907e-07
275.1851034485544,81925.59859337014,7.469671237125858e-05,0.0033009991898808196,2500000.0,1004.5,275.23738575609696,5.368968120066816e-05,0.00332200622105141,-0.05228230754255492,2.1007031170590425e-05,-2.1007031170590384e-05
205.82468785771667,23616.889425202604,1.4459143468177654e-07,0.003945271541366858,2500000.0,1004.5,205.82458615470367,1.8545570531134605e-07,0.003945230677096228,0.00010170301300149731,-4.086427062956951e-08,4.08642706296522e-08
272.33933655564203,3046.553337231955,0.001520953921399332,0.0005108161504832148,2500000.0,1004.5,273.1941737606373,0.0011774803324322372,0.0008542897394503097,-0.8548372049952491,0.0003434735889670949,-0.0003434735889670949
199.5014087638212,93525.7872632483,2.5084445280768576e-08,0.002799315578767531,2500000.0,1004.5,199.50141964914977,2.07107202600311e-08,0.0027993199524925516,-1.0885328578069675e-05,4.373725020737476e-09,-4.37372502061148e-09
289.5501026675429,38847.18035572764,0.000102242095166407,0.0013922983899330571,2500000.0,1004.5,289.0615235039951,0.00029855320307990214,0.001195987282019562,0.4885791635477972,-0.00019631110791349515,0.0001963111079134952
321.896250184174,27016.637367147567,0.0015350148639510235,0.0038883692551286296,2500000.0,1004.5,319.0475584219513,0.002679619214012106,0.002743764905067547,2.8486917622226997,-0.0011446043500610826,0.0011446043500610826
200.80852605488192,87895.68343422339,3.064911462018566e-08,0.0025360493552251395,2500000.0,1004.5,200.8085389873112,2.5452864536022814e-08,0.002536054551475224,-1.2932429285683611e-05,5.196250084162847e-09,-5.196250084296e-09
318.4810344130458,81633.48791128468,0.0003967493073677139,0.0037908825017105054,2500000.0,1004.5,317.61783982551793,0.0007435808926363958,0.0034440509164418236,0.8631945875278575,-0.00034683158526868185,0.00034683158526868174
198.8492837028334,6152.365640268506,2.2697011077950454e-07,0.00010462779148952217,2500000.0,1004.5,198.84911404738372,2.951376704606367e-07,0.00010455962392984103,0.00016965544966751622,-6.816755968113214e-08,6.816755968113667e-08
293.73564660731347,88864.24299790458,0.0001763491448581905,0.0022695238949176568,2500000.0,1004.5,293.7523833442178,0.0001696243239700476,0.0022762487158058,-0.016736736904306326,6.724820888142914e-06,-6.724820888143104e-06
286.1904711350344,23471.18163837803,0.0004855339890551707,0.0024306907827041876,2500000.0,1004.5,286.408649631104,0.00039786986933438597,0.0025183549024249724,-0.21817849606964046,8.766411972078471e-05,-8.766411972078482e-05
303.4414646446518,37008.785851882996,0.0002873150680562644,0.00017201095360310336,2500000.0,1004.5,303.01336371482824,0.0004593260216593678,0.0,0.428100929823529,-0.00017201095360310338,0.00017201095360310336
271.0100364261324,26437.494657640305,4.501253364252362e-05,0.004591643998974692,2500000.0,1004.5,270.8163285744564,0.0001228443484459286,0.0045138121841712875,0.19370785167598115,-7.783181480340497e-05,7.783181480340486e-05
242.97688551226688,31874.705954093188,2.86156229715928e-07,0.0017135077156068051,2500000.0,1004.5,242.95324143201742,9.78634767395162e-06,0.0017040075241625695,0.02364408024945419,-9.500191444235692e-06,9.500191444235641e-06
310.5259644093869,14660.46647351032,0.0012997565485268815,0.00485978762491476,2500000.0,1004.5,306.9685735385749,0.0027291162004191394,0.0034304279730225018,3.5573908708120143,-0.001429359651892258,0.001429359651892258
277.84238349289296,80824.14323409725,5.6565395568421055e-05,0.002466383992297501,2500000.0,1004.5,277.8197349772408,6.566556915745591e-05,0.0024572838187084662,0.022648515652178958,-9.100173589034854e-06,9.100173589034807e-06
274.35970785221764,94483.9930071172,1.7854631961081399e-06,0.0039086693090121,2500000.0,1004.5,274.25494723079186,4.387828088498929e-05,0.0038665764913232187,0.10476062142578257,-4.2092817688881147e-05,4.20928176888811e-05
193.998090631676,57878.3908533091,8.187718411133727e-10,0.000497339005935225,2500000.0,1004.5,193.99804025042357,2.1061959065791098e-08,0.0004973187627480004,5.038125243572722e-05,-2.0243187224677724e-08,2.024318722468766e-08
254.35337830859487,88496.42725151993,8.846360692951531e-06,0.0033076043968965317,2500000.0,1004.5,254.35106178524043,9.77713977676096e-06,0.0033066736178127224,0.0023165233544375496,-9.307790838094282e-07,9.307790838092994e-07
287.51478273762893,8937.227154342378,0.00021911698696854893,0.004009618402439226,2500000.0,1004.5,285.2222016548174,0.0011402760660422263,0.0030884593233655487,2.292581082811523,-0.0009211590790736775,0.0009211590790736777
253.4533963106706,40824.218737211035,2.2586249758912336e-06,0.004564886573834535,2500000.0,1004.5,253.4101782423234,1.962364483778776e-05,0.004547521553972638,0.043218068347187,-1.7365019861896525e-05,1.7365019861896938e-05
278.3144682853015,70695.7186537268,5.7938980885830106e-05,0.00015343164048120362,2500000.0,1004.5,278.2655631234039,7.758907493626083e-05,0.0001337815464307729,0.0489051618975509,-1.9650094050430723e-05,1.9650094050430736e-05
218.3187719740845,5105.309285532486,5.840194008007657e-07,0.004936302047630688,2500000.0,1004.5,218.30905192230477,4.48953620589898e-06,0.0049323965308255896,0.00972005177973756,-3.905516805098214e-06,3.905516805098076e-06
293.6004595427894,73058.86722587897,0.0002546891521081957,0.00397977379872072,2500000.0,1004.5,293.7250758399245,0.00020461832391929967,0.004029844626909616,-0.12461629713510547,5.007082818889606e-05,-5.0070828188896084e-05
262.58125972748303,39783.18526721497,2.2805119640948882e-06,0.004941255562845678,2500000.0,1004.5,262.48042899306284,4.2794301054131945e-05,0.004900741773755641,0.10083073442018531,-4.0513789090037056e-05,4.051378909003707e-05
236.51924697354715,60482.084219889875,4.000072811161001e-06,0.0003382525958697463,2500000.0,1004.5,236.5223445710368,2.7554581398254514e-06,0.0003394972105410819,-0.003097597489642112,1.2446146713355499e-06,-1.244614671335549e-06
256.8911741035352,41011.07321107564,5.523778151155896e-06,0.002937135500305211,2500000.0,1004.5,256.83988714011184,2.613088005467401e-05,0.002916528398401693,0.05128696342336525,-2.0607101903518116e-05,2.060710190351792e-05
282.79409499261527,56542.81541746141,6.482168177488555e-05,0.00027722128088798813,2500000.0,1004.5,282.62738330855365,0.00013180643643084818,0.0002102365262320255,0.1667116840616245,-6.698475465596263e-05,6.698475465596263e-05
228.87076852980113,72110.83129946553,2.5850500418459383e-08,0.0018738438638795769,2500000.0,1004.5,228.86822477992519,1.04792920057015e-06,0.0018728217851794252,0.0025437498759401933,-1.0220787001516906e-06,1.0220787001516927e-06
259.1834723295858,67748.1112738013,9.426617699370449e-07,0.002650062570675792,2500000.0,1004.5,259.138250460805,1.91128086460558e-05,0.0026318924237996736,0.04522186878079992,-1.8170146876118754e-05,1.817014687611855e-05
200.9107746589702,73890.93264058333,4.344023017041848e-08,0.002733986361526132,2500000.0,1004.5,200.91080650658787,3.064385739536861e-08,0.002733999157898907,-3.18476176630611e-05,1.2796372775049868e-08,-1.2796372775205483e-08
250.8392723832241,34404.34956800828,7.882092006629424e-06,0.0004306572833393885,2500000.0,1004.5,250.8127146071798,1.855300642123339e-05,0.0004199863689247845,0.02655777604431364,-1.0670914414603967e-05,1.0670914414603991e-05
254.97572767555437,18718.630870026293,1.302274593581608e-05,0.0003397752055360204,2500000.0,1004.5,254.88684013449085,4.8737759935133956e-05,0.0003040601915367025,0.08888754106351371,-3.571501399931788e-05,3.571501399931789e-05
308.4162592035496,82153.74586104782,0.00029642725800387953,0.004976890148299075,2500000.0,1004.5,308.07815356191696,0.00043227810481187475,0.00484103930149108,0.33810564163263734,-0.00013585084680799522,0.0001358508468079951
236.20340666007385,81548.38790832042,1.910442933699905e-06,0.004293943946063623,2500000.0,1004.5,236.203233349577,1.9800790913329453e-06,0.00429387430990599,0.00017331049684798927,-6.963615763304015e-08,6.963615763275893e-08
307.24555631262336,67812.25746092087,0.00037078631030881555,0.004925228124970374,2500000.0,1004.5,306.9467687239551,0.0004908391634357274,0.004805175271843462,0.29878758866829,-0.00012005285312691183,0.00012005285312691183
310.11111477628435,77622.04023731264,0.00054397895910081,0.002150286076297489,2500000.0,1004.5,310.215234930375,0.0005021434811871937,0.0021921215542111054,-0.10412015409065134,4.183547791361628e-05,-4.183547791361628e-05
289.3749861317923,70848.27132681607,0.00021869194788725664,0.0013242871269378382,2500000.0,1004.5,289.51645798413995,0.00016184855761397374,0.001381130517211121,-0.14147185234764947,5.68433902732829e-05,-5.684339027328287e-05
220.2067420567133,45639.21855771256,7.574603428430868e-07,0.001874445944162273,2500000.0,1004.5,220.20706332795413,6.283735582769058e-07,0.0018745750309468393,-0.00032127124083558556,1.2908678456618105e-07,-1.290867845662666e-07
234.85832989977203,90639.46622554562,5.749575655704992e-07,0.002808857041810263,2500000.0,1004.5,234.85588920161615,1.5556300846021412e-06,0.0028078763692912312,0.0024406981558797725,-9.80672519031642e-07,9.806725190316008e-07
291.90625828461447,35267.704516430305,0.000518212971439766,0.0013290121035757952,2500000.0,1004.5,292.24617462861954,0.00038163458441853575,0.0014655904905970254,-0.33991634400507564,0.00013657838702123021,-0.00013657838702123021
205.2453461016612,20733.256615158374,1.7107909578312502e-07,0.0003715936358285926,2500000.0,1004.5,205.24528764378957,1.945674686045995e-07,0.0003715701474557711,5.8457871631389935e-05,-2.3488372821474474e-08,2.3488372821495358e-08
207.01637604347934,39237.37811077292,3.7765061782993885e-08,0.0007524445504483307,2500000.0,1004.5,207.01614090270138,1.322446263637583e-07,0.00075235007088375,0.00023514077795994126,-9.447956458076441e-08,9.447956458071699e-08
309.851139232775,70479.10771663912,0.0007890313387969392,0.002628988285078123,2500000.0,1004.5,310.45777903425255,0.000545283466563256,0.0028727361573118062,-0.60663980147757,0.00024374787223368317,-0.00024374787223368317
217.7562675193015,66778.47726490482,9.844035294448638e-08,0.000557225842237536,2500000.0,1004.5,217.75571435427898,3.2070205898980433e-07,0.0005570035805314906,0.0005531650225236717,-2.2226170604531793e-07,2.222617060453156e-07
269.8117647517508,89056.61347007066,4.1783101220891176e-06,0.0009215135552170412,2500000.0,1004.5,269.739146698332,3.335624398576169e-05,0.0008923356213533686,0.07261805341880745,-2.9177933863672575e-05,2.9177933863672612e-05
275.06944239949553,41750.37604321546,0.00012542033460581894,0.004779119051055086,2500000.0,1004.5,275.1215215178624,0.00010449494484602334,0.004800044440814881,-0.052079118366862076,2.09253897597956e-05,-2.0925389759795382e-05
235.83109314000166,62052.89272544078,6.567633522200574e-07,0.0024084203949715473,2500000.0,1004.5,235.82648889528568,2.506748879098454e-06,0.002406570409444669,0.004604244715977757,-1.8499855268783968e-06,1.8499855268783692e-06
289.50915427607345,12077.386555668387,0.0008816532302668041,0.0023275061776403595,2500000.0,1004.5,289.31710790543593,0.0009588174619889679,0.0022503419459181957,0.19204637063751306,-7.716423172216371e-05,7.716423172216382e-05
239.7025740974247,50550.89412371798,2.2707222574073757e-06,0.0019609938295925646,2500000.0,1004.5,239.69699886818836,4.510849364573524e-06,0.0019587537024853986,0.0055752292363422384,-2.2401271071661486e-06,2.2401271071660796e-06
237.64481299207853,36139.893481898915,1.8100198887982483e-06,0.004007296599752722,2500000.0,1004.5,237.63648224036538,5.1573159271386834e-06,0.0040039493037143815,0.0083307517131459,-3.347296038340435e-06,3.3472960383404415e-06
250.97286459787978,66327.31205110796,1.3330878813085603e-05,0.0015985678455107688,2500000.0,1004.5,250.98180894571354,9.737039853484128e-06,0.0016021616844703703,-0.008944347833761412,3.5938389596014745e-06,-3.5938389596015287e-06
319.9324343798302,28073.463583547276,6.853539512894731e-06,0.00019845635449783905,2500000.0,1004.5,319.4385161257291,0.00020530989401073378,0.0,0.4939182541011178,-0.00019845635449783905,0.00019845635449783905
311.92498710441134,90726.56318753616,0.0006808593366509371,0.003222482432521515,2500000.0,1004.5,312.4399939209711,0.00047392959775721525,0.0034294121714152368,-0.5150068165597759,0.00020692973889372183,-0.0002069297388937216
212.03484373720744,97192.20463449306,1.7115747171113563e-10,0.0018039414143858745,2500000.0,1004.5,212.0345785492537,1.0672367728308935e-07,0.0018038348618660631,0.0002651879537438617,-1.0655251981137821e-07,1.0655251981130445e-07
268.5813094515652,84377.74170788992,3.8666815624352005e-05,0.001341993320259814,2500000.0,1004.5,268.5976533445439,3.20998394254975e-05,0.0013485602964586685,-0.01634389297873895,6.566976198854504e-06,-6.566976198854558e-06
191.41869755136665,16720.932550996946,3.3576689855684447e-09,0.004111919476400148,2500000.0,1004.5,191.41858945098832,4.6792400994104265e-08,0.00411187604166814,0.00010810037832698072,-4.343473200853582e-08,4.34347320081227e-08
292.4734906068212,28182.52942962337,8.175964647064714e-05,0.0006832868551751415,2500000.0,1004.5,291.445325075968,0.0004948765567674567,0.00027016994487833194,1.0281655308531867,-0.00041311691029680955,0.00041311691029680955
305.24892127951006,77514.71715020618,0.0004570541893431903,0.0046242381174648765,2500000.0,1004.5,305.43113236811786,0.0003838417739405752,0.004697450532867492,-0.18221108860780078,7.32124154026151e-05,-7.321241540261553e-05
232.7959905849139,4622.255527101792,2.797296814736538e-05,0.0034469615813484816,2500000.0,1004.5,232.80413159886987,2.470190873985814e-05,0.0034502326407559888,-0.008141013955963672,3.2710594075072403e-06,-3.2710594075071285e-06
250.5702907577152,63193.22953978301,1.140868908257401e-06,0.0013412556591087426,2500000.0,1004.5,250.54857975767933,9.864348722672643e-06,0.0013325321792943274,0.02171100003587867,-8.723479814415243e-06,8.723479814415173e-06
190.00078445354526,12883.961641414204,1.0635973051160207e-08,0.0033378376777446783,2500000.0,1004.5,190.00074240525086,2.7530977739453975e-08,0.00333782078273999,4.204829440368485e-05,-1.6895004688293766e-08,1.689500468823532e-08
210.72802743314995,24556.29771373468,1.4673434087643143e-07,0.003457616109945006,2500000.0,1004.5,210.72751054545193,3.5441981794269165e-07,0.00345740842446794,0.0005168876980121695,-2.0768547706626022e-07,2.0768547706606633e-07
239.49050120138872,22550.705822238924,9.93401605845506e-06,0.0032798419432679415,2500000.0,1004.5,239.49057200782252,9.905566033359252e-06,0.0032798703932930373,-7.080643379708818e-05,2.8450025095808854e-08,-2.8450025095754644e-08
245.58788818098745,31863.112113463558,1.11992299019635e-05,0.0013944672666761039,2500000.0,1004.5,245.58468216484823,1.2487407186706286e-05,0.001393179089391361,0.003206016139216672,-1.288177284742786e-06,1.2881772847427725e-06
221.899146797589,40572.799428946,5.4669360010416474e-08,0.0022124464774192737,2500000.0,1004.5,221.8971418148076,8.602714415764638e-07,0.0022116408753377077,0.0020049827813863885,-8.056020815660473e-07,8.056020815660168e-07
202.78200766013578,33760.95783302719,3.673160123739074e-08,0.0018617883507594873,2500000.0,1004.5,202.7818876176174,8.496468512030908e-08,0.0018617401176756045,0.00012004251837538504,-4.823308388291834e-08,4.823308388281211e-08
195.84955250611296,75985.80151629263,6.633762544551439e-09,0.004116810753325754,2500000.0,1004.5,195.84952247225385,1.87013671368678e-08,0.004116798685721161,3.0033859104605654e-05,-1.2067604592316361e-08,1.2067604592685965e-08
303.5509497423445,2574.947678005097,0.003101164460271643,0.003974221520951939,2500000.0,1004.5,293.6599056384323,0.0070753859812235816,0.0,9.891044103912236,-0.003974221520951939,0.003974221520951939
243.13988365689158,9240.212990262115,6.7625696939280215e-06,0.0028623108583005464,2500000.0,1004.5,243.07139205285566,3.428249619556447e-05,0.00283479093179891,0.06849160403592691,-2.7519926501636447e-05,2.7519926501636417e-05
224.49154658509684,1838.280190225059,1.6602656955469067e-05,0.004368708125193827,2500000.0,1004.5,224.46947935289836,2.546927085282086e-05,0.004359841511296475,0.022067232198480724,-8.866613897351793e-06,8.866613897351959e-06
238.3182011861338,67932.08753049652,4.988175869187083e-07,0.004854452310937826,2500000.0,1004.5,238.31214537342711,2.9320431324601195e-06,0.004852019085392285,0.0060558127066769885,-2.4332255455414113e-06,2.433225545541047e-06
280.8327821715224,76922.95376118993,6.605239317194957e-05,0.0012691015770390811,2500000.0,1004.5,280.78604998682687,8.482938498261363e-05,0.001250324585228417,0.046732184695542855,-1.8776991810664058e-05,1.8776991810664058e-05
202.243990086971,43099.55153703482,6.86814778065086e-08,0.0031477904707568434,2500000.0,1004.5,202.2440066962401,6.200787348785514e-08,0.003147797144361162,-1.6609269096079515e-05,6.6736043186534674e-09,-6.673604318468973e-09
256.99569530354813,80001.62925569613,1.921968135421372e-05,0.004760117692556569,2500000.0,1004.5,257.0098997821681,1.3512321844719226e-05,0.004765825052066064,-0.014204478619944894,5.7073595094944955e-06,-5.707359509494851e-06
265.35918563800175,29283.473681002575,0.0001081804951567753,0.0006665825590697034,2500000.0,1004.5,265.4484936773955,7.229652492837373e-05,0.0007024665292981049,-0.08930803939375664,3.588397022840156e-05,-3.5883970228401535e-05
314.688855560958,80876.25326493055,0.0007889115180454271,0.00340350229299761,2500000.0,1004.5,315.1189722562381,0.000616090629881877,0.00357632318116116,-0.43011669528010543,0.00017282088816355005,-0.00017282088816354983
311.17076959340255,56802.33368324501,0.0006265731368983351,0.0032991566547649195,2500000.0,1004.5,310.9205897742575,0.0007270953882308238,0.003198634403432431,0.25017981914504617,-0.0001005222513324887,0.0001005222513324887
199.4037439839754,40193.18783652754,3.839765438757499e-08,0.0027267784166040703,2500000.0,1004.5,199.40372080041146,4.771281037318456e-08,0.0027267691014480847,2.318356393971044e-05,-9.31515598560957e-09,9.31515598554325e-09
266.47243392688773,34558.04294859051,8.60505672094889e-05,0.004287792298251177,2500000.0,1004.5,266.5204541440803,6.675604394150511e-05,0.004307086821519161,-0.048020217192572545,1.929452326798379e-05,-1.929452326798406e-05
301.89040423206353,15549.724425687291,8.373720297713509e-05,0.002655440753206646,2500000.0,1004.5,298.1617217881632,0.0015819218089362778,0.0011572561472475034,3.7286824439003112,-0.0014981846059591427,0.0014981846059591427
206.5001739430803,25905.17469685206,2.1116585905342985e-07,0.0015037878327449122,2500000.0,1004.5,206.50023625080163,1.8613061662439155e-07,0.0015038128679873413,-6.230772132198581e-05,2.5035242429038298e-08,-2.5035242429052168e-08
268.02040333870195,58672.847677791586,5.358637750535993e-05,0.0013353559343744742,2500000.0,1004.5,268.04364820307404,4.42465910006575e-05,0.0013446957208791766,-0.023244864372088614,9.33978650470243e-06,-9.33978650470243e-06
218.30566295252422,2494.4341975129164,1.0616621142148288e-05,0.0006806389791004874,2500000.0,1004.5,218.30925274049181,9.174244336770918e-06,0.0006820813559058649,-0.0035897879675985678,1.4423768053773705e-06,-1.442376805377418e-06
259.41579201490066,99136.89883687838,4.563927753427e-06,0.0033522252914811967,2500000.0,1004.5,259.3940216237921,1.331127090082423e-05,0.0033434779483337996,0.021770391108532294,-8.74734314739723e-06,8.747343147397137e-06
222.72205615859528,88790.83759017385,5.125620552249723e-07,0.002837650120175922,2500000.0,1004.5,222.7222569174374,4.3189715246271667e-07,0.002837730785078684,-0.00020075884211223638,8.066490276225567e-08,-8.066490276214741e-08
242.63121203507285,95750.21989757146,3.422749392625664e-06,0.0026350651986969766,2500000.0,1004.5,242.63188302589492,3.15314528031209e-06,0.0026353348028092904,-0.0006709908220727812,2.6960411231357416e-07,-2.6960411231378295e-07
272.1402483418626,68360.1263850619,4.350203484722624e-05,0.0031400097625674194,2500000.0,1004.5,272.1200360979336,5.1623314457891824e-05,0.003131888482956754,0.02021224392899512,-8.121279610665587e-06,8.121279610665607e-06
302.0067330062477,96749.64351291255,0.0001249696871687859,0.004691532287579461,2500000.0,1004.5,301.68206136800444,0.00025542275141493596,0.004561079223333311,0.3246716382432737,-0.00013045306424615006,0.00013045306424615006
271.0202308721861,73515.43923536217,4.193484216296024e-07,0.0038388740136191856,2500000.0,1004.5,270.9112576429951,4.4204791910582505e-05,0.003795088570130233,0.10897322919100816,-4.37854434889529e-05,4.378544348895277e-05
271.29522909477896,20150.857302689474,8.047997711006154e-05,0.002670974690502953,2500000.0,1004.5,271.0858444624821,0.0001646107223669297,0.0025868439452460847,0.20938463229686022,-8.413074525686818e-05,8.413074525686834e-05
258.418278442011,19849.24160282212,9.686716941380214e-06,0.003270466572984738,2500000.0,1004.5,258.28989405860693,6.127156219313791e-05,0.00321888172773298,0.1283843834040681,-5.15848452517577e-05,5.158484525175783e-05
259.06262052012346,56548.10701804359,2.1849552537168255e-05,0.0008810858627825591,2500000.0,1004.5,259.060570392409,2.2673293852841174e-05,0.0008802621214668862,0.0020501277144830965,-8.237413156729189e-07,8.237413156729663e-07
236.37656251365428,98490.63077279906,2.020504265257039e-06,0.0012700905343183983,2500000.0,1004.5,236.37743949648328,1.6681325645710126e-06,0.0012704429060190843,-0.0008769828289985071,3.5237170068602643e-07,-3.523717006859769e-07
